series_id                     	year	period	       value	footnote_codes
SMU18000002000000008          	2016	M05	       27.01	
SMU18000002000000008          	2016	M06	       26.38	
SMU18000002000000008          	2016	M07	       26.05	
SMU18000002000000008          	2016	M08	       26.42	
SMU18000002000000008          	2016	M09	       26.71	
SMU18000002000000008          	2016	M10	       27.64	
SMU18000002000000008          	2016	M11	       28.04	
SMU18000002000000008          	2016	M12	       27.36	
SMU18000002000000008          	2016	M13	       26.76	
SMU18000002000000008          	2017	M01	       26.73	
SMU18000002000000008          	2017	M02	       26.59	
SMU18000002000000008          	2017	M03	       27.05	
SMU18000002000000008          	2017	M04	       27.73	
SMU18000002000000008          	2017	M05	       28.55	
SMU18000002000000008          	2017	M06	       28.21	
SMU18000002000000008          	2017	M07	       28.44	
SMU18000002000000008          	2017	M08	       27.94	
SMU18000002000000008          	2017	M09	       27.93	
SMU18000002000000008          	2017	M10	       27.75	
SMU18000002000000008          	2017	M11	       27.46	
SMU18000002000000008          	2017	M12	       27.30	
SMU18000002000000008          	2017	M13	       27.70	
SMU18000002000000008          	2018	M01	       26.53	
SMU18000002000000008          	2018	M02	       26.42	
SMU18000002000000008          	2018	M03	       26.81	
SMU18000002000000008          	2018	M04	       26.70	
SMU18000002000000008          	2018	M05	       27.16	
SMU18000002000000008          	2018	M06	       27.04	
SMU18000002000000008          	2018	M07	       27.27	
SMU18000002000000008          	2018	M08	       26.93	
SMU18000002000000008          	2018	M09	       27.49	
SMU18000002000000008          	2018	M10	       27.53	
SMU18000002000000008          	2018	M11	       26.73	
SMU18000002000000008          	2018	M12	       26.37	
SMU18000002000000008          	2018	M13	       26.94	
SMU18000002000000008          	2019	M01	       25.18	
SMU18000002000000008          	2019	M02	       26.02	
SMU18000002000000008          	2019	M03	       26.29	
SMU18000002000000008          	2019	M04	       26.11	
SMU18000002000000008          	2019	M05	       26.32	
SMU18000002000000008          	2019	M06	       26.08	
SMU18000002000000008          	2019	M07	       26.68	
SMU18000002000000008          	2019	M08	       26.90	
SMU18000002000000008          	2019	M09	       26.95	
SMU18000002000000008          	2019	M10	       26.88	
SMU18000002000000008          	2019	M11	       26.91	
SMU18000002000000008          	2019	M12	       26.22	
SMU18000002000000008          	2019	M13	       26.41	
SMU18000002000000008          	2020	M01	       26.43	
SMU18000002000000008          	2020	M02	       26.50	
SMU18000002000000008          	2020	M03	       26.70	
SMU18000002000000008          	2020	M04	       27.08	
SMU18000002000000008          	2020	M05	       26.61	
SMU18000002000000008          	2020	M06	       26.50	
SMU18000002000000008          	2020	M07	       26.77	
SMU18000002000000008          	2020	M08	       27.57	
SMU18000002000000008          	2020	M09	       27.63	
SMU18000002000000008          	2020	M10	       27.97	
SMU18000002000000008          	2020	M11	       27.49	
SMU18000002000000008          	2020	M12	       27.30	
SMU18000002000000008          	2020	M13	       27.06	
SMU18000002000000008          	2021	M01	       27.74	
SMU18000002000000008          	2021	M02	       27.80	
SMU18000002000000008          	2021	M03	       28.34	
SMU18000002000000008          	2021	M04	       29.39	
SMU18000002000000008          	2021	M05	       29.32	
SMU18000002000000008          	2021	M06	       29.33	
SMU18000002000000008          	2021	M07	       29.25	
SMU18000002000000008          	2021	M08	       29.72	
SMU18000002000000008          	2021	M09	       29.68	
SMU18000002000000008          	2021	M10	       29.26	
SMU18000002000000008          	2021	M11	       29.69	
SMU18000002000000008          	2021	M12	       30.07	
SMU18000002000000008          	2021	M13	       29.18	
SMU18000002000000008          	2022	M01	       30.71	
SMU18000002000000008          	2022	M02	       31.01	
SMU18000002000000008          	2022	M03	       30.70	
SMU18000002000000008          	2022	M04	       31.30	
SMU18000002000000008          	2022	M05	       32.21	
SMU18000002000000008          	2022	M06	       31.69	
SMU18000002000000008          	2022	M07	       31.27	
SMU18000002000000008          	2022	M08	       32.01	
SMU18000002000000008          	2022	M09	       31.76	
SMU18000002000000008          	2022	M10	       32.52	
SMU18000002000000008          	2022	M11	       33.02	
SMU18000002000000008          	2022	M12	       32.07	
SMU18000002000000008          	2022	M13	       31.74	
SMU18000002000000008          	2023	M01	       32.66	
SMU18000002000000008          	2023	M02	       33.30	
SMU18000002000000008          	2023	M03	       33.61	
SMU18000002000000008          	2023	M04	       34.31	
SMU18000002000000008          	2023	M05	       34.16	
SMU18000002000000008          	2023	M06	       34.02	
SMU18000002000000008          	2023	M07	       34.06	
SMU18000002000000008          	2023	M08	       34.45	
SMU18000002000000008          	2023	M09	       34.77	
SMU18000002000000008          	2023	M10	       34.67	
SMU18000002000000008          	2023	M11	       35.12	
SMU18000002000000008          	2023	M12	       34.80	
SMU18000002000000008          	2023	M13	       34.20	
SMU18000002000000008          	2024	M01	       33.86	
SMU18000002000000008          	2024	M02	       34.09	
SMU18000002000000008          	2024	M03	       33.77	
SMU18000002000000008          	2024	M04	       34.38	
SMU18000002000000008          	2024	M05	       33.90	
SMU18000002000000008          	2024	M06	       34.78	
SMU18000002000000008          	2024	M07	       34.12	
SMU18000002000000008          	2024	M08	       34.91	
SMU18000002000000008          	2024	M09	       35.26	
SMU18000002000000008          	2024	M10	       36.33	
SMU18000002000000008          	2024	M11	       34.84	
SMU18000002000000008          	2024	M12	       34.04	
SMU18000002000000008          	2024	M13	       34.57	
SMU18000002000000008          	2025	M01	       34.43	
SMU18000002000000008          	2025	M02	       34.29	
SMU18000002000000008          	2025	M03	       34.83	
SMU18000002000000008          	2025	M04	       35.10	
SMU18000002000000008          	2025	M05	       35.56	
SMU18000002000000008          	2025	M06	       36.85	
SMU18000002000000008          	2025	M07	       37.28	
SMU18000002000000008          	2025	M08	       38.47	
SMU18000002000000008          	2025	M09	       39.16	
SMU18000002000000008          	2025	M10	       39.83	
SMU18000002000000008          	2025	M11	       39.53	
SMU18000002000000008          	2025	M12	       39.87	P
SMU18000002000000011          	2007	M01	      892.42	
SMU18000002000000011          	2007	M02	      818.29	
SMU18000002000000011          	2007	M03	      905.17	
SMU18000002000000011          	2007	M04	      856.54	
SMU18000002000000011          	2007	M05	      909.43	
SMU18000002000000011          	2007	M06	      898.41	
SMU18000002000000011          	2007	M07	      911.51	
SMU18000002000000011          	2007	M08	      890.23	
SMU18000002000000011          	2007	M09	      919.60	
SMU18000002000000011          	2007	M10	      910.48	
SMU18000002000000011          	2007	M11	      904.01	
SMU18000002000000011          	2007	M12	      914.09	
SMU18000002000000011          	2007	M13	      896.28	
SMU18000002000000011          	2008	M01	      870.21	
SMU18000002000000011          	2008	M02	      869.62	
SMU18000002000000011          	2008	M03	      891.12	
SMU18000002000000011          	2008	M04	      855.93	
SMU18000002000000011          	2008	M05	      853.30	
SMU18000002000000011          	2008	M06	      873.22	
SMU18000002000000011          	2008	M07	      889.64	
SMU18000002000000011          	2008	M08	      922.89	
SMU18000002000000011          	2008	M09	      894.36	
SMU18000002000000011          	2008	M10	      903.26	
SMU18000002000000011          	2008	M11	      904.75	
SMU18000002000000011          	2008	M12	      899.15	
SMU18000002000000011          	2008	M13	      886.92	
SMU18000002000000011          	2009	M01	      867.41	
SMU18000002000000011          	2009	M02	      906.31	
SMU18000002000000011          	2009	M03	      930.69	
SMU18000002000000011          	2009	M04	      917.21	
SMU18000002000000011          	2009	M05	      928.64	
SMU18000002000000011          	2009	M06	      937.97	
SMU18000002000000011          	2009	M07	      984.86	
SMU18000002000000011          	2009	M08	      993.48	
SMU18000002000000011          	2009	M09	      949.56	
SMU18000002000000011          	2009	M10	      933.75	
SMU18000002000000011          	2009	M11	      980.88	
SMU18000002000000011          	2009	M12	      928.37	
SMU18000002000000011          	2009	M13	      939.02	
SMU18000002000000011          	2010	M01	      952.49	
SMU18000002000000011          	2010	M02	      931.47	
SMU18000002000000011          	2010	M03	      975.24	
SMU18000002000000011          	2010	M04	     1019.70	
SMU18000002000000011          	2010	M05	      977.65	
SMU18000002000000011          	2010	M06	     1026.37	
SMU18000002000000011          	2010	M07	     1091.17	
SMU18000002000000011          	2010	M08	     1056.82	
SMU18000002000000011          	2010	M09	      985.34	
SMU18000002000000011          	2010	M10	     1069.72	
SMU18000002000000011          	2010	M11	     1038.70	
SMU18000002000000011          	2010	M12	     1037.08	
SMU18000002000000011          	2010	M13	     1016.99	
SMU18000002000000011          	2011	M01	      996.71	
SMU18000002000000011          	2011	M02	      961.05	
SMU18000002000000011          	2011	M03	      989.23	
SMU18000002000000011          	2011	M04	      983.59	
SMU18000002000000011          	2011	M05	     1056.81	
SMU18000002000000011          	2011	M06	     1003.78	
SMU18000002000000011          	2011	M07	     1011.52	
SMU18000002000000011          	2011	M08	     1040.54	
SMU18000002000000011          	2011	M09	     1021.60	
SMU18000002000000011          	2011	M10	     1018.56	
SMU18000002000000011          	2011	M11	     1005.84	
SMU18000002000000011          	2011	M12	     1023.72	
SMU18000002000000011          	2011	M13	     1009.97	
SMU18000002000000011          	2012	M01	      967.62	
SMU18000002000000011          	2012	M02	      989.23	
SMU18000002000000011          	2012	M03	     1015.74	
SMU18000002000000011          	2012	M04	     1038.11	
SMU18000002000000011          	2012	M05	     1035.18	
SMU18000002000000011          	2012	M06	     1065.05	
SMU18000002000000011          	2012	M07	     1077.20	
SMU18000002000000011          	2012	M08	     1093.66	
SMU18000002000000011          	2012	M09	     1100.48	
SMU18000002000000011          	2012	M10	     1097.01	
SMU18000002000000011          	2012	M11	     1071.29	
SMU18000002000000011          	2012	M12	     1071.37	
SMU18000002000000011          	2012	M13	     1055.34	
SMU18000002000000011          	2013	M01	     1085.95	
SMU18000002000000011          	2013	M02	     1079.54	
SMU18000002000000011          	2013	M03	     1078.77	
SMU18000002000000011          	2013	M04	     1071.43	
SMU18000002000000011          	2013	M05	     1049.71	
SMU18000002000000011          	2013	M06	     1051.08	
SMU18000002000000011          	2013	M07	     1036.80	
SMU18000002000000011          	2013	M08	     1035.83	
SMU18000002000000011          	2013	M09	     1030.46	
